700nm,710nm,717nm,725nm,732nm,740nm,743nm,748nm,751nm,753nm,758nm,763nm,768nm,780nm,792nm,798nm,805nm,815nm,830nm,850nm
0.19049736496173167,0.1804429965457829,0.1742020561653027,0.16802814693740586,0.1632345356373945,0.1583084042623045,0.1568662103018068,0.1551833335358336,0.1536052104266786,0.15286309135920176,0.1503975655643031,0.14731390550464127,0.14400373413199583,0.13642148131642615,0.12905028546956276,0.1256919301731197,0.12278987475253668,0.11806224603456492,0.11332170467972258,0.10748943216010777
0.24966032615252637,0.2369671161927705,0.22894264493323166,0.22096817478050013,0.21449539811668009,0.20683892563976294,0.2041116515665302,0.2003329564709231,0.19703058298823195,0.19537572043895335,0.19137003133177818,0.18725638130947178,0.1831026635117865,0.17362129981095634,0.16419390743399714,0.15954233144617802,0.15546377754774446,0.14857490553191968,0.1406904669424564,0.13122752532747656
0.24312335557332446,0.23064494714551204,0.2228164022878964,0.21506114544193142,0.20888462246819506,0.20191627220090017,0.19957706917742477,0.1964860933200534,0.1937253690815859,0.19236699743983646,0.18877053803997756,0.18482156428041083,0.18074533447717495,0.17143159530432087,0.16223262821073417,0.15783691229610733,0.15399590776550756,0.1475795754004963,0.14060927527277517,0.13215625428878353
0.2034928693192648,0.19293067904645442,0.18634340777576777,0.1798283054012363,0.1747146244441142,0.16920047228794857,0.16746169833801963,0.16528540683585058,0.16329645965008419,0.1623374975220758,0.15953151331786877,0.15624855772415025,0.15279221843695934,0.14488745855601173,0.13713601762764924,0.13352731464679846,0.1303877105093822,0.12520259465178168,0.11981522575757565,0.11322557150017898
0.2355298740108182,0.22327150173964339,0.2156332867004643,0.20808149681430577,0.2020810630842184,0.1957302371068429,0.19376649555840497,0.19134951033954273,0.18913151355144034,0.18807523284819638,0.1849199918829968,0.1811795630757556,0.17723244468011673,0.16819557852873682,0.15931137557076766,0.1552130883150275,0.15164913842948635,0.14574100357564593,0.13953311428953558,0.1318919628705994
0.19296119224153896,0.18321746373699085,0.1770669954388742,0.17096894842246396,0.16611824503060102,0.16030065184134346,0.15821154817152552,0.15531068344654816,0.15276098420367537,0.15147927135385272,0.148371861772582,0.1451813421338676,0.14195995029629188,0.13461217640155693,0.1273110949328809,0.12371075488648418,0.12054852564583923,0.11522726432968843,0.10932061349700069,0.10223863589199923
0.20214474556643444,0.19192847267749183,0.18547449586815254,0.17907067388735523,0.1739734002533111,0.1678362803458584,0.16562366461021893,0.16254070701070167,0.15983706002154602,0.15847508988511994,0.1551888116037886,0.15182849800212403,0.1484392797044343,0.1407089413172826,0.1330324332602331,0.1292333034292706,0.1258979365587745,0.12028763648124506,0.11403193131660984,0.1065461208441389
0.2265331800638707,0.21488036255006768,0.2075932689285124,0.20038702944294076,0.19468801283811102,0.18838650643170374,0.1863269831927917,0.183669294457896,0.1812671316332109,0.18009724521711346,0.1768692567177147,0.17322527108079724,0.169432998178083,0.16076460036494797,0.15221611966611645,0.1481886692087083,0.14467218082126185,0.1388181114857977,0.13260778808884743,0.12503145352477618
0.24251429984743453,0.2300611873165415,0.22225916112641456,0.21453780688901092,0.20834430002212267,0.2014670938773789,0.19919457805244714,0.19623023790199198,0.19357021875995675,0.1922732205501892,0.18878443508710702,0.1849070775086181,0.18089383917370172,0.17171967085770434,0.16263971794142917,0.1583420167960571,0.15458516541029926,0.1482911900566912,0.14144222981873325,0.13308594177722904
0.21876091903506031,0.20764107620687894,0.20061642598878818,0.19363762400286677,0.18801903055079597,0.1813683955033168,0.1790037111006042,0.1757339319434336,0.1728703438838997,0.17143409157470907,0.16793054990986156,0.16431089673595445,0.1606447007987913,0.15228157646811263,0.14398764099876218,0.13990128691794926,0.13631896849174094,0.1302883545866697,0.12347294843441997,0.11529971295673815
0.24516302625824057,0.23251900996918531,0.2245875001482211,0.216722785209176,0.21041632645506034,0.2033893899332013,0.2010595459160171,0.19800559056189676,0.1952790823503362,0.19394302288904255,0.1903585090698208,0.18638355051013436,0.18226591808851084,0.17285533643649093,0.16357343116288398,0.15915346848753162,0.1552969747094873,0.1488564299046069,0.14179971332957264,0.13323114349211007
0.21339047005823672,0.20200574628315868,0.19496552343795745,0.18800312422870918,0.18258011653811643,0.1772741863860566,0.1758351691540026,0.17429059050923162,0.17279739136059624,0.17212237253562065,0.1695576435436009,0.16614991332722528,0.16243304242831755,0.15391258649776549,0.1456653334798968,0.14199384223996447,0.13883396555858327,0.13371715548009985,0.1286802004417063,0.12241478345253896
0.22106908990691315,0.20970314679148785,0.20259870410823352,0.19557653748543102,0.19000180160496594,0.18387383134960497,0.18188187095737357,0.17932353093507472,0.17700687924996425,0.17588316557038064,0.17276852614860166,0.16923989591781471,0.1655656131173349,0.15716571731500895,0.14887096732454533,0.14497783607367193,0.14157700930883252,0.1359047317540471,0.1298762293739728,0.12250090216089539
0.22059183811958732,0.2093753632413087,0.20232464270987588,0.1953442342583171,0.18979518888596889,0.18337008544499767,0.18114850028631957,0.17814949837123065,0.17548469375251596,0.17416238887104155,0.17079735888482428,0.1672071712106278,0.1635371938404179,0.15515836130034197,0.14685078629389153,0.14283690431620275,0.1393182783612035,0.1334156518785957,0.12697603077387623,0.1191911687513713
0.2321796887228543,0.22020231825617603,0.212724080304184,0.20533258415618844,0.19948131070224426,0.19311457341592977,0.1910742781854049,0.18848541732402138,0.1861305530708685,0.18499317160323359,0.1817673332009045,0.17805979574900235,0.17418116419600158,0.165312379143743,0.1565734404171412,0.15249262984888967,0.14893257461778753,0.14301240497666395,0.13677272203436402,0.12912890015665673
0.19672113515279852,0.18631988384659615,0.17987783777941885,0.17351262145179594,0.168565513520686,0.16359048160246675,0.16218010329487548,0.16059173207427188,0.15907863777572653,0.15838010946385303,0.15593116189475673,0.15278789652389596,0.149392530263199,0.14161229898957475,0.13404953557070537,0.13064781939705913,0.1277098815291178,0.12292763628949022,0.11819388184103183,0.11232632768866481
0.19158706114934393,0.1816005036741401,0.1754236279725207,0.16934599914001477,0.164668142292436,0.15988415476767073,0.15849678657574248,0.15690957919402143,0.1553864050755806,0.15468110298223256,0.15229620986030873,0.14928749566247296,0.1460613766419481,0.1386690520927079,0.13143078781643797,0.12818298166689504,0.1253626964310337,0.12074454077669,0.11628523266356831,0.11072513029228707
