700nm,710nm,717nm,725nm,732nm,740nm,743nm,748nm,751nm,753nm,758nm,763nm,768nm,780nm,792nm,798nm,805nm,815nm,830nm,850nm
0.3483269558149225,0.32553746529467087,0.3151643527835291,0.30701315756161274,0.3038403950787445,0.3248190153295297,0.34193436369592745,0.375840871450803,0.4014267586666965,0.41637551934287276,0.43399515593968935,0.4364005606581881,0.43385568261602403,0.4271509842848286,0.4214759136779952,0.4291341779585036,0.4362468639324873,0.4501908070291917,0.48560738767789224,0.5195978230858295
0.4817738933614566,0.43434034771155683,0.4086485331133465,0.38293778327529415,0.3662400652666298,0.38424507598557267,0.40563986718657885,0.44951045079516966,0.4843436249322817,0.5039994178805212,0.521507277985389,0.5144666820192048,0.49816442431719243,0.45956971541002173,0.4299744755261605,0.42693058426008584,0.4268150570880518,0.4342546728913587,0.46068300420335684,0.4870690896987187
0.5178443977064713,0.46374960142035687,0.43391716493639576,0.4034600941806604,0.3831066012547991,0.40030784983793966,0.42285936793128204,0.46942322609516307,0.5067559278288158,0.5276840244442891,0.5451616715333123,0.5355678359424192,0.5155469794331203,0.4683324491483166,0.43227162387371043,0.4263349562334352,0.4242656540367835,0.4299471600609426,0.4539459812416906,0.4782766225162594
0.5847974776769395,0.5183382508221834,0.4808201056607817,0.441553044311969,0.41441380234184894,0.43012312971310723,0.45482173250994595,0.5063847729685347,0.5483570292107376,0.5716467409664991,0.5890683074849087,0.5747352185932634,0.5478120010595409,0.48459759496186716,0.43653552757592734,0.4252293678413363,0.41953352207833144,0.4219516729934452,0.44144090416262105,0.46195628629988256
0.5745076796221129,0.5099487013245609,0.47361174738295025,0.43569866443375227,0.4096023018553936,0.4255409176774708,0.4499095421071405,0.5007042747257541,0.5419634931364128,0.5648902560496789,0.5823204414060369,0.5687157127245106,0.5428532962932042,0.482097858342916,0.43588022227794265,0.42539928207517697,0.42026078783283805,0.42318047303238016,0.4433627682181719,0.4644645049498306
0.4231259540072072,0.3865231031432585,0.36756362971005185,0.3495700423123565,0.33881634059982635,0.35812820837141535,0.3776422482532197,0.41713376908874344,0.4479028985012783,0.4654900209479246,0.4830470051544134,0.48015778564902134,0.46990169118460906,0.4453221664446583,0.42623948430767916,0.4278990308348988,0.4309601955676858,0.4412583662367448,0.47163689911718265,0.5013649830180583
0.5283318545792396,0.4723003074759534,0.4412639900304761,0.40942693202941693,0.38801052683002796,0.4049780825139906,0.42786591759588727,0.47521284218087967,0.5132722786344099,0.534570296050312,0.5520391587403805,0.5417029717203568,0.5206009369651006,0.47088020371500927,0.43293951706408135,0.42616177808261246,0.42352441808688535,0.428694755752819,0.45198719970967993,0.475720222985516
0.2641845961161198,0.25693393315744406,0.25621972900963175,0.2591403679401212,0.2644955019656685,0.287349073619852,0.301766102902123,0.3293899572670914,0.3491451483526081,0.36112598177746247,0.3788160968578197,0.3871774927885453,0.3933070617523178,0.4067099866458715,0.41611731151673187,0.4305236109197331,0.44219390549601056,0.4602390251111265,0.5013229708013638,0.5401081805022394
0.6215725903606772,0.5483219906873353,0.5065823399164541,0.46247624208200105,0.4316098125671668,0.4464996769546994,0.47237760237489507,0.5266865283445838,0.5712071384478716,0.5957940073013804,0.613184770616941,0.5962485666147017,0.5655341104319285,0.49353150166749715,0.4388775488718975,0.4246221046994584,0.41693431848555945,0.4175600163587052,0.4345722788670491,0.45299206533113134
0.4956438629560577,0.4456489074932374,0.41836492498107763,0.3908291014987867,0.3727256508044568,0.39042159580371255,0.4122611760953425,0.457167388034341,0.4929616901732487,0.5131067142398235,0.5306029567191899,0.5225805791947631,0.5048484315223126,0.4629391956189264,0.4308577838777724,0.4267015510716303,0.42583475078384114,0.43259833142702087,0.45809245812330585,0.48368817627106675
0.5599622971171958,0.49808945920565306,0.4634222054867065,0.4274230700825289,0.40280089383696704,0.41906362566242444,0.4429658015239838,0.49267447478998183,0.5329257620493173,0.5553394702149894,0.5727818389294695,0.5602067007025952,0.5358438042535144,0.47856429771417874,0.434953900287375,0.42563946827815924,0.42128883119439486,0.42491747180467204,0.44607946369280527,0.4680100555500532
0.4262157522115608,0.38904229883932284,0.3697281398728858,0.351327982782999,0.34026112751246385,0.35950414504619155,0.3791172701151805,0.4188394967596713,0.4498227356231208,0.46751884355965123,0.4850732397202061,0.4819653097933503,0.4713906802785942,0.44607278192568506,0.4264362579588459,0.42784800935791567,0.43074181378697546,0.44088938483073653,0.4710598059540114,0.5006118205711918
0.3755220180326948,0.34771033198760937,0.3342154314158904,0.32248578629409785,0.3165567821635831,0.3369294125151876,0.35491686567682645,0.39085394579077093,0.41832433142822195,0.434232335065333,0.45182919280555744,0.4523096033574461,0.44696111810869,0.43375757583484775,0.4232078299173009,0.42868510907140184,0.4343247623190952,0.4469431929036296,0.480528064227002,0.5129688142483706
0.46944174490081414,0.42428561491978345,0.4000094379662827,0.37592140827760395,0.3604735635334312,0.37875337257210234,0.39975269029626814,0.4427024699886337,0.47668108037728313,0.49590188529316037,0.5134200749291398,0.507252406322283,0.4922215007510419,0.4565738234660637,0.42918910324006376,0.4271342235877126,0.427686672760889,0.43572736889839847,0.4629863256804104,0.49007514721297696
0.3693160512989203,0.3426504401591999,0.32986793776839685,0.31895490195822396,0.3136548775975867,0.3341657960371244,0.35195423316768043,0.38742793267193953,0.4144682720598036,0.430157374564882,0.4477594304850228,0.4486791284952385,0.44397043193015423,0.43224993863752376,0.42281260322207415,0.42878758747546686,0.43476338969108375,0.44768430484027383,0.4816871758375541,0.5144815671148186
0.3178247473270115,0.3006681931736209,0.29379650417518455,0.28965892819177236,0.28957758931758526,0.31123589289096654,0.3273730812489505,0.3590020821185639,0.3824743001952148,0.3963471659699308,0.41399235152219105,0.4185568457451655,0.4191565169174464,0.4197409761282207,0.41953338198632756,0.4296378573658212,0.4384027091251607,0.4538333581053001,0.4913043992028501,0.5270329746589059
0.6150006522237548,0.5429637125169332,0.5019784706842042,0.4587371383420946,0.42853678009614327,0.44357308754371105,0.46924026077965575,0.5230584801710884,0.5671236838132168,0.5914787427393549,0.608875010776146,0.5924039994061423,0.5623670608173501,0.4919349577576155,0.4384590153053294,0.42473062634657277,0.4173988121055754,0.4183448323284161,0.43579974432490914,0.4545940265857161
0.5406886203527127,0.48237511142591566,0.4499203304538586,0.4164573130455074,0.3937885395969735,0.41048074841151905,0.43376484641050045,0.4820344130113918,0.5209501190850905,0.5426839928521642,0.5601425053914133,0.548931648483098,0.5265557237365168,0.4738820760288457,0.43372645710257063,0.4259577322521732,0.4226510625034596,0.4272191199645703,0.44967928036506655,0.47270816480896827
0.42623115439181786,0.3890548566517259,0.36973892963114546,0.35133674585237085,0.34026832955835473,0.3595110038839815,0.3791246228777554,0.418847999556074,0.4498323057229976,0.46752895693583596,0.4850833401953703,0.4819743200298928,0.47139810266572424,0.44607652363118744,0.4264372388459604,0.4278477550235114,0.4307407251865787,0.44088754551381326,0.4710569292312171,0.500608066169447
0.369098218198131,0.3424728349650498,0.32971533817150556,0.31883096583087966,0.31355301903196386,0.33406879146513196,0.35185024301535583,0.38730767758630424,0.41433292209660144,0.43001434104255,0.44761657942187855,0.4485516966815505,0.4438654570774512,0.4321970196807122,0.4227987305314477,0.428791184528026,0.4347787857711193,0.4477103183073317,0.4817278613402516,0.5145346656346403
