700nm,710nm,717nm,725nm,732nm,740nm,743nm,748nm,751nm,753nm,758nm,763nm,768nm,780nm,792nm,798nm,805nm,815nm,830nm,850nm
0.18891028810491994,0.17918638695443523,0.1731438577124169,0.16719499065986504,0.1625563139935322,0.15760736101772466,0.15607106662083986,0.1541879698062453,0.1524348362690026,0.15160155700546693,0.14910292481332052,0.1461373507731348,0.14301193022970562,0.1358594711476336,0.12880537360252098,0.12557346442324685,0.1227520520396511,0.1180755459426092,0.11336523790770692,0.10753540135380009
0.20273156379643087,0.19240149565713763,0.1859437415066977,0.1795717364509212,0.17455364014155678,0.16894125591756304,0.16708193604394367,0.16466343068803205,0.1624724311110779,0.16140394229104957,0.1585099382481862,0.15528129690674505,0.1519364440693266,0.14429663745390944,0.13673329897417044,0.13317004957259296,0.13004755649528982,0.12482955326886215,0.11935025683098088,0.11264949628980275
0.22278220480956826,0.21104141475569574,0.20376808802305946,0.1965875014104051,0.19094944127410537,0.1852819321972307,0.18366703532646986,0.18183894629243255,0.18010098585874454,0.17930209261775992,0.1765489227819604,0.17303957637685835,0.1692623888635187,0.16060182590181263,0.15214276005429148,0.14834675722167492,0.14506274427947036,0.1396817294892853,0.13427849496483124,0.12755383791156003
0.20368368495447828,0.19336664305491036,0.18686671194853816,0.18042716559886873,0.1753023947076822,0.1692528518830686,0.1671161256559321,0.1641850500007232,0.1615965136065585,0.16030291985843292,0.15710238678590052,0.1537620427459826,0.15037265875569852,0.1426365074702182,0.13495189549421924,0.13119743008459406,0.12790256680897114,0.12236290575032238,0.1162545200510298,0.10890171393181503
0.2521909178545266,0.23903927262459534,0.2308632990217566,0.22278978774206049,0.21642174567539652,0.20977365780854967,0.2077637264288648,0.20534669259057234,0.20310146192425996,0.20204238512849765,0.19874970252099286,0.19476136822633977,0.19052895534536488,0.18083391606232982,0.17131511082560644,0.16696547990891647,0.1631865731480156,0.15694467193364608,0.15052397755358105,0.1425885129054343
0.17934577127050846,0.1702631474452762,0.1645634746148114,0.15893167515872497,0.15453156491246992,0.1493990515148679,0.14762061861055872,0.1452237376348357,0.1430802995706718,0.14201509680702457,0.13928377708950174,0.1363576498508462,0.1333631535984205,0.12652814876209365,0.11975666888509376,0.11649250148164327,0.11362860397296301,0.10884247912778655,0.10376750040678853,0.09763303243100721
0.22560910672305481,0.21407828220987873,0.20683755412790267,0.1996663731510149,0.19394861630189883,0.18743211911537083,0.18521691281585326,0.18226224459160445,0.17963008560422913,0.17833085153308073,0.1749537413737874,0.17129277571967386,0.1675300325128775,0.1589360286784598,0.1504309571466723,0.14634888328835538,0.14277634583344753,0.13679299951622534,0.13026580822332096,0.12235700947826567
0.2401306259150895,0.22759414516218932,0.21976791394743786,0.21201373055649134,0.2058722955163802,0.19928854148650268,0.1972222774587354,0.1946386186029716,0.1922893814323278,0.1911574960293721,0.18783802608171257,0.18394852360643155,0.17985105786201663,0.1704738814774208,0.1612867202672702,0.15700164272844666,0.15328106543045836,0.1471351800151563,0.14062964820914226,0.13268472920103963
0.2078688236905297,0.1971360250193178,0.1904119577772183,0.18374733022798886,0.17845644685672307,0.17258116490385536,0.170648701827759,0.1681346418919683,0.16587957541913384,0.16477522315119528,0.16175766568768646,0.15837204696854004,0.15484903010384954,0.14680056092654933,0.1388870288891818,0.13513141479865723,0.13185699901617806,0.12641424683527416,0.12055714438304758,0.11344692911098017
0.19942857274511713,0.18898900434247956,0.1825175741770582,0.17613325643946548,0.17114120257536575,0.1660474178425773,0.16456356988032683,0.16284744327955605,0.1612241894061421,0.16047039450267211,0.1579643960131155,0.1548225745424875,0.1514539346648304,0.14373952112893804,0.13619649724546815,0.1327951487024064,0.12984481062304168,0.1250015603986334,0.12016059826831971,0.11414484894217243
