700nm,710nm,717nm,725nm,732nm,740nm,743nm,748nm,751nm,753nm,758nm,763nm,768nm,780nm,792nm,798nm,805nm,815nm,830nm,850nm
0.2986200289741295,0.28501006904417514,0.28034293688700207,0.27873240503817226,0.28059747996997897,0.3026837239262601,0.3182050458143428,0.34840008893314134,0.3705415043393423,0.38373696806403845,0.4013982396808111,0.4073221340222575,0.4099016678013435,0.4150755067509258,0.41831033041467464,0.4299549826376361,0.4397600665687739,0.4561267713029174,0.49489133625474585,0.5317142747663558
0.21968342500626692,0.22065092976524828,0.22504512447087377,0.23382142977297238,0.2436867936409747,0.26753198870011086,0.2805219322707196,0.3048230199040565,0.3214944751980377,0.3319056326722121,0.3496330223793665,0.3611444201048225,0.37186172646835836,0.3958991615532128,0.413283256558663,0.43125845356230547,0.44533917400479855,0.4655533219030629,0.5096346209163851,0.5509556885609525
0.28198936200962493,0.2714506383406987,0.26869258133670904,0.26927038824060734,0.2728209947791684,0.2952778213109343,0.3102658226906225,0.3392191046256965,0.3602080878222158,0.3728169432099423,0.39049214483999384,0.3975932358591735,0.4018872668281812,0.4110353606773833,0.4172512071828298,0.4302296028994213,0.440935494355932,0.45811279319611786,0.4979975081046323,0.5357681297418554
0.19643949713597395,0.20169952932493335,0.2087619516641391,0.2205967986490666,0.2328179534888992,0.2571810949823509,0.2694256407011881,0.291991175127415,0.3070519282640855,0.3166432099087616,0.33439006896279067,0.3475467810177789,0.36066036223315423,0.39025243288506595,0.41180296812168704,0.4316422778292624,0.4469820160363149,0.46832909450033156,0.5139759762321756,0.5566215775387219
0.2342070751505821,0.23249245290522197,0.23521944209929352,0.2420846594991627,0.2504780396267694,0.2739996029465768,0.287455298161136,0.31284082245799927,0.3305187029461221,0.3414421486091027,0.3591573731613778,0.3696407187506845,0.3788607455755837,0.39942744266360347,0.41420819452488294,0.4310186262232564,0.4443126666502212,0.46381891839312805,0.5069219844759971,0.5474154353933789
0.20682912988671837,0.21017047673906705,0.21604024758825863,0.22650797947049087,0.2376761365910302,0.26180776500858854,0.27438549064332957,0.2977267872618104,0.31350749633616376,0.32346524826147544,0.34120340485501444,0.35362468993144863,0.3656671778350832,0.3927764226957608,0.4124646313875161,0.4314707150367447,0.4462476941321088,0.46708837227618194,0.512035465677193,0.5540890234018304
0.18411016752920498,0.19164709482064557,0.20012483122139366,0.21358202743808907,0.22705276984928338,0.25169064684970116,0.26353980948810746,0.28518475047333125,0.29939113519573735,0.3085475282366062,0.32630471446064646,0.3403341543432525,0.3547187970866795,0.3872572257351353,0.4110177753541647,0.4318458706094843,0.4478534324772645,0.46980145388193606,0.5162787712213517,0.5596269479353302
0.21929085709858992,0.2203308585767676,0.22477011711778117,0.23359807828956203,0.24350322923390946,0.26735717191733455,0.2803345264248258,0.30460630220971013,0.3212505542711174,0.33164786481973185,0.349375583345699,0.3609147688705072,0.37167254604474487,0.3958037936588171,0.4132582558902,0.43126493599032856,0.4453669200493808,0.46560020207094055,0.5097079422922863,0.5510513800548146
0.16397315826225647,0.1752288487988099,0.18601816200721125,0.20212507743462527,0.2176367220932994,0.24272331379485534,0.2539267127941535,0.27406808470921507,0.2868790630937142,0.29532516967747113,0.3130992228622344,0.3285540547906993,0.3450146723507286,0.3823652716664024,0.4097353508801482,0.4321783906923087,0.4492766826868412,0.4722062005678686,0.5200398357330396,0.564535501235251
0.315129672368763,0.2984708259715092,0.2919085112543172,0.288125565484187,0.28831737464635915,0.3100357328057221,0.3260864941581047,0.3575142619997509,0.38079972321355193,0.39457752644852495,0.41222496942257325,0.41698023370268755,0.4178577469153633,0.41908625214548983,0.4193617462662487,0.42968236082392935,0.4385931925255655,0.4541552019545168,0.49180776842950297,0.5276899202313329
0.29082085662576995,0.27865119376708836,0.27487934778078427,0.27429506648014645,0.27695059386510745,0.29921062744640325,0.31448184159251974,0.3440945442971881,0.36569551129910727,0.3786158772462594,0.3962836815279341,0.4027596379001549,0.4061432079276679,0.41318082654312904,0.41781364049592756,0.43008376945999177,0.4403112990547989,0.45705814267038847,0.49634801683482077,0.5336153839459611
0.27398116469665657,0.2649213393801265,0.26308256303665445,0.26471412494369645,0.26907636878537605,0.2917116426633346,0.3064428331844209,0.3347981674487205,0.3552322177285595,0.3675586024662567,0.38524051184261504,0.39290846066079804,0.3980280767863558,0.40908990130409423,0.4167412055191885,0.4303618413266118,0.44150150037762653,0.459069126169568,0.4994932290588773,0.5377201903892875
0.22033757817755226,0.22118427846463803,0.22550338131926664,0.23419361017367984,0.24399267508637187,0.2678232935943996,0.2808342148745988,0.30518414613026584,0.321900931367193,0.33233516258247175,0.3500620043643756,0.36152709805755145,0.372176966129145,0.3960580772703097,0.41332491627215323,0.4312476516073671,0.44529293955032795,0.465475203417349,0.5095124422827502,0.5507962336158313
0.16016943308013348,0.1721275692089927,0.18335352138384248,0.19996094826028818,0.21585810355612195,0.24102945399149392,0.25211087323783016,0.2719682325937564,0.284515629522021,0.29282756849192715,0.31060480771501403,0.32632888516784436,0.343181638301865,0.381441219408475,0.4094931108234783,0.4322412011621174,0.44954552363491157,0.4726604386031523,0.520750271707173,0.565462688959465
0.30356512965878046,0.2890419428228006,0.28380715039877197,0.2815459197242449,0.28290980468451576,0.30488585653896116,0.3205657603778958,0.3511300390837526,0.37361412825771495,0.38698401897893275,0.4046411485298249,0.41021500543083356,0.4122847363712355,0.41627683735041443,0.41862525891574465,0.42987332476742124,0.4394105551049559,0.45553623105310304,0.4939677213104804,0.5305088678480641
0.2565716664205303,0.2507269065313861,0.2508866093023883,0.2548089921262653,0.2609357027608147,0.2839589139790395,0.29813180804146094,0.3251872281631977,0.3444148766426382,0.3561271815690428,0.37382367331559013,0.3827239481478409,0.3896383531376139,0.4048605510168953,0.41563248245243695,0.4306493223389093,0.44273197466214653,0.46114815551937205,0.5027448661448322,0.541963891580482
