700nm,710nm,717nm,725nm,732nm,740nm,743nm,748nm,751nm,753nm,758nm,763nm,768nm,780nm,792nm,798nm,805nm,815nm,830nm,850nm
0.01284333251521577,0.012140869507036736,0.01186533580236009,0.011695904533760177,0.012172633832544315,0.013212663830534674,0.013846104718589514,0.015039301893560147,0.01589752431809834,0.01636969533120397,0.01679937003279481,0.0166701871362899,0.016345613523061988,0.015594050399610525,0.014994558066664209,0.015025334154493204,0.015065883564917927,0.015365650891753114,0.017182648489402697,0.019196144909504425
0.011950060160375442,0.011311879281849763,0.011057476750790583,0.010895942424492247,0.011332593126675356,0.012257218899408033,0.012816396943998684,0.013868002290665813,0.014623465062518274,0.015037137857435653,0.015402220599485884,0.015265850075994698,0.014948034747863279,0.014223638726435542,0.013655320227273551,0.013662288477771579,0.01367913554687277,0.01392397788310074,0.015552312851981043,0.017367178953500005
0.019258859068104105,0.01793897231083434,0.017327254698636968,0.016820478519566546,0.017058327415413875,0.018318186516188138,0.019225430667587588,0.020982606255941633,0.022290173126391918,0.023017146313831966,0.023679627877182675,0.02346707465834397,0.022938461089806485,0.021706655117900236,0.020742156494835386,0.020744490782789452,0.020791688653982954,0.021194354579421447,0.023334910143981334,0.025661421102878494
0.01061199609675505,0.010219169220271905,0.010107671728093334,0.010101022500731485,0.010689640392773838,0.011596178938267431,0.012074409648078151,0.012950025162278726,0.013556551117290183,0.01388597757179973,0.014182675949504125,0.014085874068553047,0.013845666587846509,0.013317165925370491,0.012904631716270591,0.012948724344042825,0.012978090638879582,0.013210384712099277,0.014857061902414483,0.01670407752094214
0.02077907361043935,0.019253574904804154,0.01850681679420868,0.017842095711961492,0.017876917634055533,0.01905122823303363,0.019975419808047293,0.021787917736401968,0.02315722702802368,0.02391983469025705,0.024601733823521876,0.02434470600370963,0.023736715657111333,0.022330578431612836,0.0212477521928218,0.021204861554932508,0.021224895700096762,0.021598018670131267,0.023572453254044206,0.025703296250401655
0.009005663602102526,0.008588840217844814,0.00842924994316188,0.008336628647784065,0.0087781904698779,0.00946178370472744,0.009834171069706653,0.010518611226524895,0.010998920400627256,0.011252622306527823,0.011431087620452359,0.01126587874589722,0.01096373187183574,0.010297886834984964,0.009791190604205044,0.009720452199656645,0.00966170749875718,0.00975523278200509,0.010992381495094515,0.01242346527272365
0.020889367552064657,0.01948117165727197,0.018815938323382495,0.018253846523637457,0.01837194351709759,0.01961451603528888,0.020548117941603883,0.022369174853806094,0.023732855956277287,0.024497399265584002,0.025222991555859758,0.025039020826222877,0.024520832404527775,0.02332503210325813,0.022401598447720345,0.022455768988159264,0.02254525343356604,0.02299839937076058,0.02512174375873153,0.027386205584807106
0.006573119786266467,0.006410506261717058,0.006388419848823884,0.006434370789933483,0.006933634756552439,0.00751215677051468,0.00777225848739093,0.00822936657723856,0.008530341237579417,0.00868558160435441,0.00879160857089136,0.008686630031986057,0.008495575730767611,0.008091506830696439,0.007786867479031769,0.007761457214712924,0.0077266058112365,0.007804745815308421,0.008887899122662673,0.010146387800546027
0.006188022733886661,0.005936736122939339,0.005870482993606077,0.005871707021680718,0.006382738570152224,0.007022266738778512,0.007334395461878411,0.007893392299089322,0.008273374058102854,0.00846976514080182,0.008594941060414429,0.008456770595668236,0.008223058615959159,0.007693754423814001,0.007273333889403388,0.007203590696897103,0.007145092955031869,0.007218846564314485,0.008361036697407778,0.009703059938756293
0.014600206165420704,0.01370327872775203,0.013313669780722178,0.013023497432306302,0.013304792266022217,0.014338119053876481,0.015039428896344296,0.016386591168066483,0.0173768217561679,0.017930319265142436,0.018464433563771004,0.0183570604086724,0.018024316974675002,0.017247740221358943,0.01663261986840892,0.016706612065549003,0.01679337177454393,0.017161294989996273,0.018943246978628182,0.020865209066123477
